"","p","n","cor","pval"
"33114",15,200,0,0.768
"33115",15,200,0,0.233
"33116",15,200,0,0.181
"33117",15,200,0,0.462
"33118",15,200,0,0.014
"33119",15,200,0,0.967
"33120",15,200,0,0.894
"33121",15,200,0,0.432
"33122",15,200,0,0.808
"33123",15,200,0,0.602
"33124",15,200,0,0.658
"33125",15,200,0,0.112
"33126",15,200,0,0.774
"33127",15,200,0,0.899
"33128",15,200,0,0.968
"33129",15,200,0,0.288
"33130",15,200,0,0.133
"33131",15,200,0,0.351
"33132",15,200,0,0.253
"33133",15,200,0,0.451
"33134",15,200,0,0.203
"33135",15,200,0,0.0629999999999999
"33136",15,200,0,0.202
"33137",15,200,0,0.518
"33138",15,200,0,0.774
"33139",15,200,0,0.429
"33140",15,200,0,0.223
"33141",15,200,0,0.039
"33142",15,200,0,0.315
"33143",15,200,0,0.799
"33144",15,200,0,0.084
"33145",15,200,0,0.351
"33146",15,200,0,0.584
"33147",15,200,0,0.308
"33148",15,200,0,0.934
"33149",15,200,0,0.403
"33150",15,200,0,0.439
"33151",15,200,0,0.675
"33152",15,200,0,0.0679999999999999
"33153",15,200,0,0.75
"33154",15,200,0,0.695
"33155",15,200,0,0.047
"33156",15,200,0,0.318
"33157",15,200,0,0.82
"33158",15,200,0,0.394
"33159",15,200,0,0.202
"33160",15,200,0,0.714
"33161",15,200,0,0.482
"33162",15,200,0,0.905
"33163",15,200,0,0.486
"33164",15,200,0,0.071
"33165",15,200,0,0.611
"33166",15,200,0,0.638
"33167",15,200,0,0.706
"33168",15,200,0,0.256
"33169",15,200,0,0.974
"33170",15,200,0,0.466
"33171",15,200,0,0.821
"33172",15,200,0,0.32
"33173",15,200,0,0.698
"33174",15,200,0,0.394
"33175",15,200,0,0.998
"33176",15,200,0,0.561
"33177",15,200,0,0.378
"33178",15,200,0,0.878
"33179",15,200,0,0.521
"33180",15,200,0,0.982
"33181",15,200,0,0.581
"33182",15,200,0,0.511
"33183",15,200,0,0.05
"33184",15,200,0,0.163
"33185",15,200,0,0.871
"33186",15,200,0,0.454
"33187",15,200,0,0.975
"33188",15,200,0,0.201
"33189",15,200,0,0.512
"33190",15,200,0,0.146
"33191",15,200,0,0.194
"33192",15,200,0,0.25
"33193",15,200,0,0.995
"33194",15,200,0,0.971
"33195",15,200,0,0.043
"33196",15,200,0,0.507
"33197",15,200,0,0.377
"33198",15,200,0,0.236
"33199",15,200,0,0.474
"33200",15,200,0,0.09
"33201",15,200,0,0.441
"33202",15,200,0,0.62
"33203",15,200,0,0.215
"33204",15,200,0,0.62
"33205",15,200,0,0.517
"33206",15,200,0,0.756
"33207",15,200,0,0.407
"33208",15,200,0,0.229
"33209",15,200,0,0.58
"33210",15,200,0,0.046
"33211",15,200,0,0.056
"33212",15,200,0,0.165
"33213",15,200,0,0.943
"33214",15,200,0,0.027
"33215",15,200,0,0.844
"33216",15,200,0,0.674
"33217",15,200,0,0.885
"33218",15,200,0,0.447
"33219",15,200,0,0.348
"33220",15,200,0,0.509
"33221",15,200,0,0.915
"33222",15,200,0,0.63
"33223",15,200,0,0.63
"33224",15,200,0,0.811
"33225",15,200,0,0.248
"33226",15,200,0,0.379
"33227",15,200,0,0.961
"33228",15,200,0,0.933
"33229",15,200,0,0.243
"33230",15,200,0,0.677
"33231",15,200,0,0.999
"33232",15,200,0,0.319
"33233",15,200,0,0.594
"33234",15,200,0,0.442
"33235",15,200,0,0.187
"33236",15,200,0,0.174
"33237",15,200,0,0.385
"33238",15,200,0,0.83
"33239",15,200,0,0.404
"33240",15,200,0,0.00600000000000001
"33241",15,200,0,0.374
"33242",15,200,0,0.231
"33243",15,200,0,0.079
"33244",15,200,0,0.684
"33245",15,200,0,0.847
"33246",15,200,0,0.525
"33247",15,200,0,0.191
"33248",15,200,0,0.132
"33249",15,200,0,0.586
"33250",15,200,0,0.159
"33251",15,200,0,0.127
"33252",15,200,0,0.152
"33253",15,200,0,0.096
"33254",15,200,0,0.5
"33255",15,200,0,0.475
"33256",15,200,0,0.27
"33257",15,200,0,0.048
"33258",15,200,0,0.845
"33259",15,200,0,0.72
"33260",15,200,0,0.62
"33261",15,200,0,0.236
"33262",15,200,0,0.335
"33263",15,200,0,0.21
"33264",15,200,0,0.544
"33265",15,200,0,0.783
"33266",15,200,0,0.056
"33267",15,200,0,0.678
"33268",15,200,0,0.494
"33269",15,200,0,0.465
"33270",15,200,0,0.221
"33271",15,200,0,0.426
"33272",15,200,0,0.341
"33273",15,200,0,0.584
"33274",15,200,0,0.605
"33275",15,200,0,0.05
"33276",15,200,0,0.592
"33277",15,200,0,0.126
"33278",15,200,0,0.886
"33279",15,200,0,0.892
"33280",15,200,0,0.7
"33281",15,200,0,0.828
"33282",15,200,0,0.73
"33283",15,200,0,0.41
"33284",15,200,0,0.843
"33285",15,200,0,0.69
"33286",15,200,0,0.969
"33287",15,200,0,0.152
"33288",15,200,0,0.505
"33289",15,200,0,0.959
"33290",15,200,0,0.526
"33291",15,200,0,0.056
"33292",15,200,0,0.015
"33293",15,200,0,0.648
"33294",15,200,0,0.388
"33295",15,200,0,0.951
"33296",15,200,0,0.274
"33297",15,200,0,0.423
"33298",15,200,0,0.617
"33299",15,200,0,0.612
"33300",15,200,0,0.598
"33301",15,200,0,0.115
"33302",15,200,0,0.996
"33303",15,200,0,0.011
"33304",15,200,0,0.235
"33305",15,200,0,0.801
"33306",15,200,0,0.146
"33307",15,200,0,0.568
"33308",15,200,0,0.264
"33309",15,200,0,0.42
"33310",15,200,0,0.242
"33311",15,200,0,0.911
"33312",15,200,0,0.933
"33313",15,200,0,0.085
"33314",15,200,0,0.433
"33315",15,200,0,0.33
"33316",15,200,0,0.461
"33317",15,200,0,0.328
"33318",15,200,0,0.637
"33319",15,200,0,0.012
"33320",15,200,0,0.379
"33321",15,200,0,0.0580000000000001
"33322",15,200,0,0.315
"33323",15,200,0,0.503
"33324",15,200,0,0.555
"33325",15,200,0,0.455
"33326",15,200,0,0.616
"33327",15,200,0,0.373
"33328",15,200,0,0.193
"33329",15,200,0,0.767
"33330",15,200,0,0.075
"33331",15,200,0,0.43
"33332",15,200,0,0.694
"33333",15,200,0,0.96
"33334",15,200,0,0.982
"33335",15,200,0,0.402
"33336",15,200,0,0.247
"33337",15,200,0,0.094
"33338",15,200,0,0.088
"33339",15,200,0,0.235
"33340",15,200,0,0.506
"33341",15,200,0,0.409
"33342",15,200,0,0.707
"33343",15,200,0,0.846
"33344",15,200,0,0.34
"33345",15,200,0,0.379
"33346",15,200,0,0.849
"33347",15,200,0,0.55
"33348",15,200,0,0.331
"33349",15,200,0,0.535
"33350",15,200,0,0.226
"33351",15,200,0,0.542
"33352",15,200,0,0.665
"33353",15,200,0,0.942
"33354",15,200,0,0.777
"33355",15,200,0,0.094
"33356",15,200,0,0.311
"33357",15,200,0,0.273
"33358",15,200,0,0.409
"33359",15,200,0,0.309
"33360",15,200,0,0.371
"33361",15,200,0,0.329
"33362",15,200,0,0.257
"33363",15,200,0,0.181
"33364",15,200,0,0.551
"33365",15,200,0,0.773
"33366",15,200,0,0.215
"33367",15,200,0,0.54
"33368",15,200,0,0.787
"33369",15,200,0,0.581
"33370",15,200,0,0.993
"33371",15,200,0,0.254
"33372",15,200,0,0.802
"33373",15,200,0,0.31
"33374",15,200,0,0.818
"33375",15,200,0,0.233
"33376",15,200,0,0.73
"33377",15,200,0,0.689
"33378",15,200,0,0.129
"33379",15,200,0,0.234
"33380",15,200,0,0.334
"33381",15,200,0,0.603
"33382",15,200,0,0.272
"33383",15,200,0,0.197
"33384",15,200,0,0.44
"33385",15,200,0,0.603
"33386",15,200,0,0.356
"33387",15,200,0,0.921
"33388",15,200,0,0.549
"33389",15,200,0,0.431
"33390",15,200,0,0.598
"33391",15,200,0,0.658
"33392",15,200,0,0.244
"33393",15,200,0,0.995
"33394",15,200,0,0.437
"33395",15,200,0,0.89
"33396",15,200,0,0.982
"33397",15,200,0,0.462
"33398",15,200,0,0.537
"33399",15,200,0,0.43
"33400",15,200,0,0.069
"33401",15,200,0,0.587
"33402",15,200,0,0.00700000000000001
"33403",15,200,0,0.318
"33404",15,200,0,0.502
"33405",15,200,0,0.751
"33406",15,200,0,0.358
"33407",15,200,0,0.288
"33408",15,200,0,0.923
"33409",15,200,0,0.329
"33410",15,200,0,0.228
"33411",15,200,0,0.355
"33412",15,200,0,0.654
"33413",15,200,0,0.156
"33414",15,200,0,0.342
"33415",15,200,0,0.695
"33416",15,200,0,0.749
"33417",15,200,0,0.704
"33418",15,200,0,0.043
"33419",15,200,0,0.474
"33420",15,200,0,0.169
"33421",15,200,0,0.085
"33422",15,200,0,0.439
"33423",15,200,0,0.919
"33424",15,200,0,0.721
"33425",15,200,0,0.222
"33426",15,200,0,0.474
"33427",15,200,0,0.924
"33428",15,200,0,0.407
"33429",15,200,0,0.608
"33430",15,200,0,0.98
"33431",15,200,0,0.552
"33432",15,200,0,0.044
"33433",15,200,0,0.959
"33434",15,200,0,0.227
"33435",15,200,0,0.769
"33436",15,200,0,0.889
"33437",15,200,0,0.526
"33438",15,200,0,0.235
"33439",15,200,0,0.249
"33440",15,200,0,0.97
"33441",15,200,0,0.255
"33442",15,200,0,0.373
"33443",15,200,0,0.474
"33444",15,200,0,0.204
"33445",15,200,0,0.888
"33446",15,200,0,0.832
"33447",15,200,0,0.61
"33448",15,200,0,0.18
"33449",15,200,0,0.899
"33450",15,200,0,0.204
"33451",15,200,0,0.248
"33452",15,200,0,0.121
"33453",15,200,0,0.187
"33454",15,200,0,0.837
"33455",15,200,0,0.149
"33456",15,200,0,0.638
"33457",15,200,0,0.544
"33458",15,200,0,0.385
"33459",15,200,0,0.533
"33460",15,200,0,0.206
"33461",15,200,0,0.658
"33462",15,200,0,0.339
"33463",15,200,0,0.668
"33464",15,200,0,0.825
"33465",15,200,0,0.223
"33466",15,200,0,0.567
"33467",15,200,0,0.897
"33468",15,200,0,0.036
"33469",15,200,0,0.633
"33470",15,200,0,0.926
"33471",15,200,0,0.703
"33472",15,200,0,0.281
"33473",15,200,0,0.32
"33474",15,200,0,0.32
"33475",15,200,0,0.508
"33476",15,200,0,0.807
"33477",15,200,0,0.963
"33478",15,200,0,0.736
"33479",15,200,0,0.583
"33480",15,200,0,0.783
"33481",15,200,0,0.782
"33482",15,200,0,0.843
"33483",15,200,0,0.398
"33484",15,200,0,0.847
"33485",15,200,0,0.098
"33486",15,200,0,0.934
"33487",15,200,0,0.073
"33488",15,200,0,0.277
"33489",15,200,0,0.356
"33490",15,200,0,0.501
"33491",15,200,0,0.715
"33492",15,200,0,0.136
"33493",15,200,0,0.414
"33494",15,200,0,0.65
"33495",15,200,0,0.788
"33496",15,200,0,0.556
"33497",15,200,0,0.69
"33498",15,200,0,0.518
"33499",15,200,0,0.344
"33500",15,200,0,0.592
"33501",15,200,0,0.012
"33502",15,200,0,0.095
"33503",15,200,0,0.686
"33504",15,200,0,0.488
"33505",15,200,0,0.177
"33506",15,200,0,0.734
"33507",15,200,0,0.189
"33508",15,200,0,0.912
"33509",15,200,0,0.898
"33510",15,200,0,0.431
"33511",15,200,0,0.605
"33512",15,200,0,0.21
"33513",15,200,0,0.969
"33514",15,200,0,0.941
"33515",15,200,0,0.443
"33516",15,200,0,0.547
"33517",15,200,0,0.6
"33518",15,200,0,0.911
"33519",15,200,0,0.561
"33520",15,200,0,0.518
"33521",15,200,0,0.734
"33522",15,200,0,0.405
"33523",15,200,0,0.166
"33524",15,200,0,0.101
"33525",15,200,0,0.05
"33526",15,200,0,0.573
"33527",15,200,0,0.381
"33528",15,200,0,0.078
"33529",15,200,0,0.394
"33530",15,200,0,0.801
"33531",15,200,0,0.401
"33532",15,200,0,0.117
"33533",15,200,0,0.602
"33534",15,200,0,0.555
"33535",15,200,0,0.696
"33536",15,200,0,0.873
"33537",15,200,0,0.789
"33538",15,200,0,0.041
"33539",15,200,0,0.273
"33540",15,200,0,0.277
"33541",15,200,0,0.19
"33542",15,200,0,0.744
"33543",15,200,0,0.869
"33544",15,200,0,0.709
"33545",15,200,0,0.9
"33546",15,200,0,0.924
"33547",15,200,0,0.471
"33548",15,200,0,0.727
"33549",15,200,0,0.414
"33550",15,200,0,0.183
"33551",15,200,0,0.384
"33552",15,200,0,0.5
"33553",15,200,0,0.207
"33554",15,200,0,0.424
"33555",15,200,0,0.477
"33556",15,200,0,0.195
"33557",15,200,0,0.461
"33558",15,200,0,0.863
"33559",15,200,0,0.471
"33560",15,200,0,0.289
"33561",15,200,0,0.291
"33562",15,200,0,0.251
"33563",15,200,0,0.444
"33564",15,200,0,0.796
"33565",15,200,0,0.835
"33566",15,200,0,0.714
"33567",15,200,0,0.634
"33568",15,200,0,0.862
"33569",15,200,0,0.858
"33570",15,200,0,0.355
"33571",15,200,0,0.654
"33572",15,200,0,0.947
"33573",15,200,0,0.365
"33574",15,200,0,0.831
"33575",15,200,0,0.561
"33576",15,200,0,0.013
"33577",15,200,0,0.166
"33578",15,200,0,0.851
"33579",15,200,0,0.674
"33580",15,200,0,0.611
"33581",15,200,0,0.2
"33582",15,200,0,0.138
"33583",15,200,0,0.908
"33584",15,200,0,0.522
"33585",15,200,0,0.743
"33586",15,200,0,0.679
"33587",15,200,0,0.0600000000000001
"33588",15,200,0,0.658
"33589",15,200,0,0.616
"33590",15,200,0,0.65
"33591",15,200,0,0.953
"33592",15,200,0,0.26
"33593",15,200,0,0.794
"33594",15,200,0,0.314
"33595",15,200,0,0.643
"33596",15,200,0,0.998
"33597",15,200,0,0.441
"33598",15,200,0,0.515
"33599",15,200,0,0.474
"33600",15,200,0,0.757
"33601",15,200,0,0.603
"33602",15,200,0,0.558
"33603",15,200,0,0.785
"33604",15,200,0,0.026
"33605",15,200,0,0.073
"33606",15,200,0,0.467
"33607",15,200,0,0.697
"33608",15,200,0,0.239
"33609",15,200,0,0.548
"33610",15,200,0,0.315
"33611",15,200,0,0.672
"33612",15,200,0,0.148
"33613",15,200,0,0.631
"33614",15,200,0,0.215
"33615",15,200,0,0.599
"33616",15,200,0,0.484
"33617",15,200,0,0.771
"33618",15,200,0,0.783
"33619",15,200,0,0.463
"33620",15,200,0,0.863
"33621",15,200,0,0.036
"33622",15,200,0,0.987
"33623",15,200,0,0.486
"33624",15,200,0,0.032
"33625",15,200,0,0.951
"33626",15,200,0,0.297
"33627",15,200,0,0.972
"33628",15,200,0,0.865
"33629",15,200,0,0.276
"33630",15,200,0,0.976
"33631",15,200,0,0.663
"33632",15,200,0,0.589
"33633",15,200,0,0.503
"33634",15,200,0,0.125
"33635",15,200,0,0.705
"33636",15,200,0,0.485
"33637",15,200,0,0.617
"33638",15,200,0,0.524
"33639",15,200,0,0.296
"33640",15,200,0,0.101
"33641",15,200,0,0.731
"33642",15,200,0,0.743
"33643",15,200,0,0.263
"33644",15,200,0,0.019
"33645",15,200,0,0.457
"33646",15,200,0,0.429
"33647",15,200,0,0.266
"33648",15,200,0,0.178
"33649",15,200,0,0.0659999999999999
"33650",15,200,0,0.452
"33651",15,200,0,0.431
"33652",15,200,0,0.025
"33653",15,200,0,0.74
"33654",15,200,0,0.098
"33655",15,200,0,0.195
"33656",15,200,0,0.907
"33657",15,200,0,0.969
"33658",15,200,0,0.466
"33659",15,200,0,0.44
"33660",15,200,0,0.162
"33661",15,200,0,0.492
"33662",15,200,0,0.145
"33663",15,200,0,0.044
"33664",15,200,0,0.392
"33665",15,200,0,0.575
"33666",15,200,0,0.903
"33667",15,200,0,0.63
"33668",15,200,0,0.244
"33669",15,200,0,0.992
"33670",15,200,0,0.0610000000000001
"33671",15,200,0,0.644
"33672",15,200,0,0.894
"33673",15,200,0,0.518
"33674",15,200,0,0.332
"33675",15,200,0,0.62
"33676",15,200,0,0.366
"33677",15,200,0,0.882
"33678",15,200,0,0.482
"33679",15,200,0,0.266
"33680",15,200,0,0.489
"33681",15,200,0,0.716
"33682",15,200,0,0.503
"33683",15,200,0,0.776
"33684",15,200,0,0.353
"33685",15,200,0,0.234
"33686",15,200,0,0.82
"33687",15,200,0,0.311
"33688",15,200,0,0.708
"33689",15,200,0,0.16
"33690",15,200,0,0.178
"33691",15,200,0,0.66
"33692",15,200,0,0.905
"33693",15,200,0,0.211
"33694",15,200,0,0.175
"33695",15,200,0,0.102
"33696",15,200,0,0.313
"33697",15,200,0,0.051
"33698",15,200,0,0.865
"33699",15,200,0,0.314
"33700",15,200,0,0.782
"33701",15,200,0,0.439
"33702",15,200,0,0.858
"33703",15,200,0,0.2
"33704",15,200,0,0.689
"33705",15,200,0,0.37
"33706",15,200,0,0.833
"33707",15,200,0,0.712
"33708",15,200,0,0.978
"33709",15,200,0,0.967
"33710",15,200,0,0.547
"33711",15,200,0,0.097
"33712",15,200,0,0.034
"33713",15,200,0,0.401
"33714",15,200,0,0.078
"33715",15,200,0,0.556
"33716",15,200,0,0.034
"33717",15,200,0,0.984
"33718",15,200,0,0.719
"33719",15,200,0,0.248
"33720",15,200,0,0.981
"33721",15,200,0,0.499
"33722",15,200,0,0.632
"33723",15,200,0,0.045
"33724",15,200,0,0.592
"33725",15,200,0,0.669
"33726",15,200,0,0.084
"33727",15,200,0,0.237
"33728",15,200,0,0.771
"33729",15,200,0,0.624
"33730",15,200,0,0.734
"33731",15,200,0,0.268
"33732",15,200,0,0.153
"33733",15,200,0,0.368
"33734",15,200,0,0.76
"33735",15,200,0,0.344
"33736",15,200,0,0.803
"33737",15,200,0,0.204
"33738",15,200,0,0.101
"33739",15,200,0,0.464
"33740",15,200,0,0.968
"33741",15,200,0,0.379
"33742",15,200,0,0.785
"33743",15,200,0,0.752
"33744",15,200,0,0.101
"33745",15,200,0,0.664
"33746",15,200,0,0.352
"33747",15,200,0,0.896
"33748",15,200,0,0.829
"33749",15,200,0,0.172
"33750",15,200,0,0.885
"33751",15,200,0,0.951
"33752",15,200,0,0.938
"33753",15,200,0,0.173
"33754",15,200,0,0.935
"33755",15,200,0,0.543
"33756",15,200,0,0.076
"33757",15,200,0,0.813
"33758",15,200,0,0.491
"33759",15,200,0,0.499
"33760",15,200,0,0.71
"33761",15,200,0,0.215
"33762",15,200,0,0.793
"33763",15,200,0,0.47
"33764",15,200,0,0.708
"33765",15,200,0,0.244
"33766",15,200,0,0.224
"33767",15,200,0,0.109
"33768",15,200,0,0.998
"33769",15,200,0,0.739
"33770",15,200,0,0.039
"33771",15,200,0,0.703
"33772",15,200,0,0.57
"33773",15,200,0,0.806
"33774",15,200,0,0.584
"33775",15,200,0,0.629
"33776",15,200,0,0.882
"33777",15,200,0,0.409
"33778",15,200,0,0.597
"33779",15,200,0,0.869
"33780",15,200,0,0.977
"33781",15,200,0,0.59
"33782",15,200,0,0.647
"33783",15,200,0,0.378
"33784",15,200,0,0.191
"33785",15,200,0,0.17
"33786",15,200,0,0.151
"33787",15,200,0,0.842
"33788",15,200,0,0.27
"33789",15,200,0,0.981
"33790",15,200,0,0.98
"33791",15,200,0,0.671
"33792",15,200,0,0.62
"33793",15,200,0,0.428
"33794",15,200,0,0.051
"33795",15,200,0,0.618
"33796",15,200,0,0.809
"33797",15,200,0,0.661
"33798",15,200,0,0.515
"33799",15,200,0,0.046
"33800",15,200,0,0.048
"33801",15,200,0,0.633
"33802",15,200,0,0.402
"33803",15,200,0,0.664
"33804",15,200,0,0.562
"33805",15,200,0,0.597
"33806",15,200,0,0.483
"33807",15,200,0,0.871
"33808",15,200,0,0.806
"33809",15,200,0,0.414
"33810",15,200,0,0.572
"33811",15,200,0,0.792
"33812",15,200,0,0.582
"33813",15,200,0,0.197
"33814",15,200,0,0.624
"33815",15,200,0,0.957
"33816",15,200,0,0.555
"33817",15,200,0,0.35
"33818",15,200,0,0.273
"33819",15,200,0,0.201
"33820",15,200,0,0.431
"33821",15,200,0,0.428
"33822",15,200,0,0.892
"33823",15,200,0,0.666
"33824",15,200,0,0.446
"33825",15,200,0,0.135
"33826",15,200,0,0.126
"33827",15,200,0,0.512
"33828",15,200,0,0.171
"33829",15,200,0,0.716
"33830",15,200,0,0.501
"33831",15,200,0,0.028
"33832",15,200,0,0.48
"33833",15,200,0,0.953
"33834",15,200,0,0.096
"33835",15,200,0,0.505
"33836",15,200,0,0.589
"33837",15,200,0,0.385
"33838",15,200,0,0.964
"33839",15,200,0,0.893
"33840",15,200,0,0.722
"33841",15,200,0,0.972
"33842",15,200,0,0.932
"33843",15,200,0,0.729
"33844",15,200,0,0.029
"33845",15,200,0,0.453
"33846",15,200,0,0.759
"33847",15,200,0,0.493
"33848",15,200,0,0.799
"33849",15,200,0,0.154
"33850",15,200,0,0.386
"33851",15,200,0,0.267
"33852",15,200,0,0.286
"33853",15,200,0,0.479
"33854",15,200,0,0.551
"33855",15,200,0,0.051
"33856",15,200,0,0.738
"33857",15,200,0,0.24
"33858",15,200,0,0.263
"33859",15,200,0,0.755
"33860",15,200,0,0.143
"33861",15,200,0,0.833
"33862",15,200,0,0.189
"33863",15,200,0,0.853
"33864",15,200,0,0.072
"33865",15,200,0,0.461
"33866",15,200,0,0.802
"33867",15,200,0,0.877
"33868",15,200,0,0.802
"33869",15,200,0,0.615
"33870",15,200,0,0.444
"33871",15,200,0,0.276
"33872",15,200,0,0.38
"33873",15,200,0,0.125
"33874",15,200,0,0.437
"33875",15,200,0,0.28
"33876",15,200,0,0.144
"33877",15,200,0,0.454
"33878",15,200,0,0.163
"33879",15,200,0,0.359
"33880",15,200,0,0.567
"33881",15,200,0,0.959
"33882",15,200,0,0.993
"33883",15,200,0,0.136
"33884",15,200,0,0.801
"33885",15,200,0,0.765
"33886",15,200,0,0.308
"33887",15,200,0,0.194
"33888",15,200,0,0.599
"33889",15,200,0,0.822
"33890",15,200,0,0.731
"33891",15,200,0,0.745
"33892",15,200,0,0.966
"33893",15,200,0,0.294
"33894",15,200,0,0.874
"33895",15,200,0,0.481
"33896",15,200,0,0.324
"33897",15,200,0,0.225
"33898",15,200,0,0.762
"33899",15,200,0,0.622
"33900",15,200,0,0.028
"33901",15,200,0,0.391
"33902",15,200,0,0.445
"33903",15,200,0,0.706
"33904",15,200,0,0.503
"33905",15,200,0,0.121
"33906",15,200,0,0.838
"33907",15,200,0,0.964
"33908",15,200,0,0.303
"33909",15,200,0,0.406
"33910",15,200,0,0.746
"33911",15,200,0,0.822
"33912",15,200,0,0.72
"33913",15,200,0,0.828
"33914",15,200,0,0.398
"33915",15,200,0,0.094
"33916",15,200,0,0.908
"33917",15,200,0,0.0580000000000001
"33918",15,200,0,0.508
"33919",15,200,0,0.555
"33920",15,200,0,0.928
"33921",15,200,0,0.534
"33922",15,200,0,0.08
"33923",15,200,0,0.706
"33924",15,200,0,0.315
"33925",15,200,0,0.375
"33926",15,200,0,0.564
"33927",15,200,0,0.099
"33928",15,200,0,0.267
"33929",15,200,0,0.101
"33930",15,200,0,0.81
"33931",15,200,0,0.038
"33932",15,200,0,0.354
"33933",15,200,0,0.393
"33934",15,200,0,0.375
"33935",15,200,0,0.185
"33936",15,200,0,0.42
"33937",15,200,0,0.593
"33938",15,200,0,0.899
"33939",15,200,0,0.185
"33940",15,200,0,0.318
"33941",15,200,0,0.795
"33942",15,200,0,0.289
"33943",15,200,0,0.00700000000000001
"33944",15,200,0,0.934
"33945",15,200,0,0.731
"33946",15,200,0,0.086
"33947",15,200,0,0.232
"33948",15,200,0,0.876
"33949",15,200,0,0.928
"33950",15,200,0,0.298
"33951",15,200,0,0.683
"33952",15,200,0,0.02
"33953",15,200,0,0.245
"33954",15,200,0,0.428
"33955",15,200,0,0.367
"33956",15,200,0,0.352
"33957",15,200,0,0.373
"33958",15,200,0,0.346
"33959",15,200,0,0.405
"33960",15,200,0,0.127
"33961",15,200,0,0.805
"33962",15,200,0,0.819
"33963",15,200,0,0.707
"33964",15,200,0,0.206
"33965",15,200,0,0.738
"33966",15,200,0,0.028
"33967",15,200,0,0.211
"33968",15,200,0,0.808
"33969",15,200,0,0.804
"33970",15,200,0,0.088
"33971",15,200,0,0.48
"33972",15,200,0,0.239
"33973",15,200,0,0.657
"33974",15,200,0,0.624
"33975",15,200,0,0.509
"33976",15,200,0,0.523
"33977",15,200,0,0.181
"33978",15,200,0,0.235
"33979",15,200,0,0.566
"33980",15,200,0,0.731
"33981",15,200,0,0.602
"33982",15,200,0,0.458
"33983",15,200,0,0.938
"33984",15,200,0,0.239
"33985",15,200,0,0.602
"33986",15,200,0,0.394
"33987",15,200,0,0.711
"33988",15,200,0,0.665
"33989",15,200,0,0.36
"33990",15,200,0,0.701
"33991",15,200,0,0.113
"33992",15,200,0,0.493
"33993",15,200,0,0.496
"33994",15,200,0,0.25
"33995",15,200,0,0.256
"33996",15,200,0,0.989
"33997",15,200,0,0.34
"33998",15,200,0,0.562
"33999",15,200,0,0.865
"34000",15,200,0,0.162
"34001",15,200,0,0.844
"34002",15,200,0,0.163
"34003",15,200,0,0.713
"34004",15,200,0,0.516
"34005",15,200,0,0.998
"34006",15,200,0,0.137
"34007",15,200,0,0.043
"34008",15,200,0,0.251
"34009",15,200,0,0.026
"34010",15,200,0,0.167
"34011",15,200,0,0.158
"34012",15,200,0,0.539
"34013",15,200,0,0.332
"34014",15,200,0,0.399
"34015",15,200,0,0.322
"34016",15,200,0,0.177
"34017",15,200,0,0.494
"34018",15,200,0,0.557
"34019",15,200,0,0.269
"34020",15,200,0,0.841
"34021",15,200,0,0.728
"34022",15,200,0,0.744
"34023",15,200,0,0.534
"34024",15,200,0,0.35
"34025",15,200,0,0.47
"34026",15,200,0,0.539
"34027",15,200,0,0.462
"34028",15,200,0,0.869
"34029",15,200,0,0.411
"34030",15,200,0,0.856
"34031",15,200,0,0.186
"34032",15,200,0,0.461
"34033",15,200,0,0.413
"34034",15,200,0,0.959
"34035",15,200,0,0.305
"34036",15,200,0,0.408
"34037",15,200,0,0.436
"34038",15,200,0,0.088
"34039",15,200,0,0.361
"34040",15,200,0,0.543
"34041",15,200,0,0.361
"34042",15,200,0,0.191
"34043",15,200,0,0.019
"34044",15,200,0,0.898
"34045",15,200,0,0.64
"34046",15,200,0,0.588
"34047",15,200,0,0.024
"34048",15,200,0,0.781
"34049",15,200,0,0.251
"34050",15,200,0,0.171
"34051",15,200,0,0.614
"34052",15,200,0,0.609
"34053",15,200,0,0.596
"34054",15,200,0,0.43
"34055",15,200,0,0.69
"34056",15,200,0,0.295
"34057",15,200,0,0.418
"34058",15,200,0,0.467
"34059",15,200,0,0.025
"34060",15,200,0,0.2
"34061",15,200,0,0.706
"34062",15,200,0,0.335
"34063",15,200,0,0.342
"34064",15,200,0,0.089
"34065",15,200,0,0.228
"34066",15,200,0,0.523
"34067",15,200,0,0.35
"34068",15,200,0,0.182
"34069",15,200,0,0.751
"34070",15,200,0,0.371
