X1,p,n,cor,pval,testStat
4138,5,500,0.3,2e-4,208.444007954635
4139,5,500,0.3,2e-4,112.716054301538
4140,5,500,0.3,2e-4,57.1261802796903
4141,5,500,0.3,2e-4,198.904190172912
4142,5,500,0.3,2e-4,44.1413451847902
4143,5,500,0.3,2e-4,192.756134622289
4144,5,500,0.3,2e-4,135.325745038406
4145,5,500,0.3,2e-4,118.73872972757
4146,5,500,0.3,2e-4,198.760620797781
4147,5,500,0.3,2e-4,51.8326659021648
4148,5,500,0.3,2e-4,220.054387965067
4149,5,500,0.3,0.0082,33.2455269797297
4150,5,500,0.3,0.0048,33.837336436232
4151,5,500,0.3,2e-4,211.053316862797
4152,5,500,0.3,0.074,26.3248171276297
4153,5,500,0.3,0.014,32.214523115558
4154,5,500,0.3,2e-4,201.720365485913
4155,5,500,0.3,2e-4,50.5207173138331
4156,5,500,0.3,2e-4,219.311581183452
4157,5,500,0.3,2e-4,87.3789448326946
4158,5,500,0.3,2e-4,187.792955405248
4159,5,500,0.3,2e-4,81.8275035886503
4160,5,500,0.3,2e-4,177.3864369481
4161,5,500,0.3,2e-4,206.421910085578
4162,5,500,0.3,2e-4,206.741199105649
4163,5,500,0.3,0.1756,22.9871662825942
4164,5,500,0.3,2e-4,208.979521444988
4165,5,500,0.3,2e-4,196.431194195205
4166,5,500,0.3,2e-4,74.3011568615203
4167,5,500,0.3,2e-4,198.349366050383
4168,5,500,0.3,2e-4,213.1026535617
4169,5,500,0.3,0.001,42.4800647395474
4170,5,500,0.3,0.007,33.3035247570742
4171,5,500,0.3,2e-4,143.936870156482
4172,5,500,0.3,2e-4,68.7337554779137
4173,5,500,0.3,2e-4,237.081065909687
4174,5,500,0.3,2e-4,197.545266536036
4175,5,500,0.3,2e-4,85.8273633164888
4176,5,500,0.3,2e-4,71.3981728312239
4177,5,500,0.3,2e-4,42.8383460137255
4178,5,500,0.3,2e-4,218.423889773836
4179,5,500,0.3,2e-4,219.365840072905
4180,5,500,0.3,2e-4,80.9587895175927
4181,5,500,0.3,2e-4,223.100566246355
4182,5,500,0.3,2e-4,212.648222028901
4183,5,500,0.3,2e-4,66.5038780189129
4184,5,500,0.3,2e-4,75.9629198802597
4185,5,500,0.3,2e-4,206.546261505279
4186,5,500,0.3,2e-4,199.404953602387
4187,5,500,0.3,2e-4,220.55203487644
4188,5,500,0.3,2e-4,185.927593233916
4189,5,500,0.3,2e-4,77.7038216521652
4190,5,500,0.3,2e-4,222.0786261055
4191,5,500,0.3,2e-4,77.4084955056247
4192,5,500,0.3,2e-4,170.769201297585
4193,5,500,0.3,2e-4,211.638624231657
4194,5,500,0.3,2e-4,153.004046777267
4195,5,500,0.3,2e-4,195.662466658314
4196,5,500,0.3,2e-4,191.750413993889
4197,5,500,0.3,2e-4,208.286468964113
4198,5,500,0.3,2e-4,208.305888321526
4199,5,500,0.3,2e-4,210.304986475913
4200,5,500,0.3,2e-4,165.163516998506
4201,5,500,0.3,2e-4,74.7631459302555
4202,5,500,0.3,2e-4,160.65039045666
4203,5,500,0.3,2e-4,63.8456272283914
4204,5,500,0.3,2e-4,126.240856294863
4205,5,500,0.3,2e-4,48.1408047778736
4206,5,500,0.3,2e-4,190.320258260309
4207,5,500,0.3,2e-4,213.319775992343
4208,5,500,0.3,2e-4,87.3038011366164
4209,5,500,0.3,0.5376,17.5287836972702
4210,5,500,0.3,2e-4,72.7409152732128
4211,5,500,0.3,2e-4,222.100163011659
4212,5,500,0.3,2e-4,193.427852007625
4213,5,500,0.3,2e-4,139.863189533222
4214,5,500,0.3,2e-4,116.294029260778
4215,5,500,0.3,2e-4,88.1197187166389
4216,5,500,0.3,2e-4,238.757944435223
4217,5,500,0.3,2e-4,54.037079010568
4218,5,500,0.3,2e-4,233.088810523966
4219,5,500,0.3,2e-4,227.76755728077
4220,5,500,0.3,2e-4,168.53596558863
4221,5,500,0.3,2e-4,102.218248512853
4222,5,500,0.3,2e-4,207.503135115538
4223,5,500,0.3,0.2402,21.5969662311802
4224,5,500,0.3,2e-4,211.638217024316
4225,5,500,0.3,2e-4,121.364904710547
4226,5,500,0.3,2e-4,195.270772783347
4227,5,500,0.3,2e-4,208.151535676874
4228,5,500,0.3,2e-4,49.0578733568524
4229,5,500,0.3,2e-4,51.4339620640934
4230,5,500,0.3,0.001,37.6208676480463
4231,5,500,0.3,2e-4,172.944505623731
4232,5,500,0.3,2e-4,201.731173648202
4233,5,500,0.3,2e-4,199.604055984927
4234,5,500,0.3,2e-4,211.607144631505
4235,5,500,0.3,2e-4,45.5627007411963
4236,5,500,0.3,2e-4,108.803652414911
4237,5,500,0.3,2e-4,220.951018041029
4238,5,500,0.3,2e-4,218.560533077798
4239,5,500,0.3,2e-4,125.314579231475
4240,5,500,0.3,2e-4,232.48304961795
4241,5,500,0.3,2e-4,209.452244869632
4242,5,500,0.3,2e-4,72.7228085413367
4243,5,500,0.3,2e-4,54.4541938654611
4244,5,500,0.3,2e-4,213.474711914926
4245,5,500,0.3,2e-4,224.873757455266
4246,5,500,0.3,2e-4,212.540666127593
4247,5,500,0.3,2e-4,124.214186865302
4248,5,500,0.3,2e-4,220.404906470366
4249,5,500,0.3,0.0014,38.3976587667389
4250,5,500,0.3,2e-4,126.082592703347
4251,5,500,0.3,2e-4,53.8918002103053
4252,5,500,0.3,2e-4,227.391343351541
4253,5,500,0.3,2e-4,49.4609126584708
4254,5,500,0.3,2e-4,219.1086107141
4255,5,500,0.3,2e-4,90.7276001383181
4256,5,500,0.3,2e-4,46.8331382356895
4257,5,500,0.3,2e-4,213.945334607036
4258,5,500,0.3,2e-4,200.058210159864
4259,5,500,0.3,2e-4,207.809148775373
4260,5,500,0.3,2e-4,200.391147184622
4261,5,500,0.3,2e-4,76.3608916134996
4262,5,500,0.3,2e-4,231.702047350659
4263,5,500,0.3,2e-4,190.693887164846
4264,5,500,0.3,2e-4,215.711242829011
4265,5,500,0.3,2e-4,196.840800646611
4266,5,500,0.3,2e-4,130.363363296902
4267,5,500,0.3,2e-4,107.267940952544
4268,5,500,0.3,2e-4,184.746593504738
4269,5,500,0.3,0.0034,35.3649466552751
4270,5,500,0.3,2e-4,216.413450704943
4271,5,500,0.3,2e-4,216.783658843706
4272,5,500,0.3,2e-4,232.867719500578
4273,5,500,0.3,2e-4,58.2626816674699
4274,5,500,0.3,2e-4,64.8346116442328
4275,5,500,0.3,2e-4,134.490697604071
4276,5,500,0.3,2e-4,47.5243344796536
4277,5,500,0.3,2e-4,85.3971079386519
4278,5,500,0.3,2e-4,191.944024269189
4279,5,500,0.3,2e-4,57.448852534981
4280,5,500,0.3,2e-4,96.173310607554
4281,5,500,0.3,2e-4,140.237807149683
4282,5,500,0.3,0.0028,37.0870197225678
4283,5,500,0.3,2e-4,223.018205442383
4284,5,500,0.3,2e-4,217.475408506857
4285,5,500,0.3,2e-4,219.15523963678
4286,5,500,0.3,2e-4,191.677941570245
4287,5,500,0.3,2e-4,217.097667176795
4288,5,500,0.3,0.0012,38.9887279067443
4289,5,500,0.3,2e-4,78.2285322600218
4290,5,500,0.3,2e-4,210.55501093176
4291,5,500,0.3,2e-4,224.824268952781
4292,5,500,0.3,2e-4,215.899452026446
4293,5,500,0.3,2e-4,76.2887936581173
4294,5,500,0.3,2e-4,102.013767420413
4295,5,500,0.3,2e-4,206.968868681546
4296,5,500,0.3,2e-4,155.152426199782
4297,5,500,0.3,2e-4,77.0531352110141
4298,5,500,0.3,2e-4,77.6517326969958
4299,5,500,0.3,2e-4,162.527717525537
4300,5,500,0.3,2e-4,195.319667860471
4301,5,500,0.3,2e-4,221.643695013832
4302,5,500,0.3,2e-4,151.352575791195
4303,5,500,0.3,2e-4,109.349048883136
4304,5,500,0.3,2e-4,66.0590939764054
4305,5,500,0.3,2e-4,206.002911747523
4306,5,500,0.3,2e-4,161.027921414494
4307,5,500,0.3,2e-4,121.86898090671
4308,5,500,0.3,2e-4,214.233433101517
4309,5,500,0.3,0.0028,35.3087950047876
4310,5,500,0.3,2e-4,191.390377228094
4311,5,500,0.3,2e-4,218.425110136592
4312,5,500,0.3,2e-4,81.86110831129
4313,5,500,0.3,2e-4,212.895354262396
4314,5,500,0.3,2e-4,216.226969213097
4315,5,500,0.3,2e-4,206.954131342017
4316,5,500,0.3,2e-4,55.2153544288641
4317,5,500,0.3,2e-4,205.926179683754
4318,5,500,0.3,2e-4,177.393190861664
4319,5,500,0.3,0.0068,34.1325330129227
4320,5,500,0.3,2e-4,200.376510865435
4321,5,500,0.3,2e-4,108.364701199757
4322,5,500,0.3,2e-4,142.691413824394
4323,5,500,0.3,2e-4,193.443599839024
4324,5,500,0.3,2e-4,204.451220024421
4325,5,500,0.3,2e-4,210.203895205327
4326,5,500,0.3,2e-4,61.6227014970221
4327,5,500,0.3,2e-4,213.466852979055
4328,5,500,0.3,0.0028,36.9424454111862
4329,5,500,0.3,2e-4,205.517416686311
4330,5,500,0.3,2e-4,209.904684656182
4331,5,500,0.3,2e-4,56.1905695893814
4332,5,500,0.3,2e-4,206.583904618926
4333,5,500,0.3,2e-4,180.060817302096
4334,5,500,0.3,2e-4,212.154694728671
4335,5,500,0.3,2e-4,52.6403686003994
4336,5,500,0.3,2e-4,204.989290405066
4337,5,500,0.3,2e-4,89.1393600565105
4338,5,500,0.3,2e-4,123.457262292555
4339,5,500,0.3,2e-4,62.3492611191247
4340,5,500,0.3,0.003,35.9838881503109
4341,5,500,0.3,2e-4,192.332487406871
4342,5,500,0.3,2e-4,214.26171673065
4343,5,500,0.3,2e-4,198.801061138657
4344,5,500,0.3,0.0542,27.2848191960989
4345,5,500,0.3,2e-4,68.8040054242248
4346,5,500,0.3,2e-4,222.530258877245
4347,5,500,0.3,2e-4,142.655070795354
4348,5,500,0.3,2e-4,211.388210571959
4349,5,500,0.3,2e-4,45.6872401751033
4350,5,500,0.3,2e-4,221.186706681111
4351,5,500,0.3,2e-4,219.749259298216
4352,5,500,0.3,2e-4,217.99843146541
4353,5,500,0.3,2e-4,231.151509902697
4354,5,500,0.3,2e-4,216.947526886316
4355,5,500,0.3,2e-4,65.924912287581
4356,5,500,0.3,2e-4,220.606902833391
4357,5,500,0.3,0.0272,29.0752503718431
4358,5,500,0.3,0.007,33.558315378397
4359,5,500,0.3,0.0176,30.5219428481536
4360,5,500,0.3,2e-4,229.135299310363
4361,5,500,0.3,2e-4,49.2894107277938
4362,5,500,0.3,0.002,37.6366122548491
4363,5,500,0.3,2e-4,193.596561425348
4364,5,500,0.3,2e-4,207.218327392196
4365,5,500,0.3,2e-4,218.896980578247
4366,5,500,0.3,2e-4,218.941650720574
4367,5,500,0.3,2e-4,223.63930589705
4368,5,500,0.3,2e-4,61.5497186032986
4369,5,500,0.3,2e-4,197.998755801301
4370,5,500,0.3,2e-4,207.833006893977
4371,5,500,0.3,2e-4,45.9754782002968
4372,5,500,0.3,2e-4,67.3122981650742
4373,5,500,0.3,2e-4,184.878621921471
4374,5,500,0.3,2e-4,199.641485587373
4375,5,500,0.3,2e-4,215.825826843997
4376,5,500,0.3,6e-4,45.0058127363551
4377,5,500,0.3,2e-4,201.916969885004
4378,5,500,0.3,2e-4,205.600711753839
4379,5,500,0.3,2e-4,141.150159108589
4380,5,500,0.3,0.6886,15.8934103396112
4381,5,500,0.3,2e-4,149.602043260356
4382,5,500,0.3,2e-4,219.730256455481
4383,5,500,0.3,0.001,40.9924145344021
4384,5,500,0.3,2e-4,225.364444889657
4385,5,500,0.3,2e-4,218.020691137929
4386,5,500,0.3,0.016,30.6661230787785
4387,5,500,0.3,2e-4,162.206198373031
4388,5,500,0.3,2e-4,99.687130228779
4389,5,500,0.3,2e-4,144.387628279002
4390,5,500,0.3,2e-4,222.145752359647
4391,5,500,0.3,2e-4,48.7956010697513
4392,5,500,0.3,2e-4,207.06582199271
4393,5,500,0.3,0.0104,32.5253859882879
4394,5,500,0.3,2e-4,223.458334866593
4395,5,500,0.3,0.0026,37.2507006857348
4396,5,500,0.3,2e-4,115.379123937264
4397,5,500,0.3,2e-4,76.7108187036743
4398,5,500,0.3,2e-4,166.122644650368
4399,5,500,0.3,2e-4,65.8198609959999
4400,5,500,0.3,2e-4,204.088713128125
4401,5,500,0.3,4e-4,43.3032408771914
4402,5,500,0.3,2e-4,217.736992750998
4403,5,500,0.3,2e-4,53.1018696473417
4404,5,500,0.3,2e-4,193.933023269823
4405,5,500,0.3,2e-4,225.924381281597
4406,5,500,0.3,2e-4,137.522992637909
4407,5,500,0.3,2e-4,48.0183854871895
4408,5,500,0.3,2e-4,203.367673049063
4409,5,500,0.3,2e-4,207.963543721427
4410,5,500,0.3,2e-4,73.4185932231311
4411,5,500,0.3,2e-4,44.1114874863956
4412,5,500,0.3,2e-4,77.2399382279524
4413,5,500,0.3,0.0024,37.9011346433856
4414,5,500,0.3,2e-4,132.415184267601
4415,5,500,0.3,2e-4,100.048364771203
4416,5,500,0.3,2e-4,204.841026464035
4417,5,500,0.3,2e-4,189.253979659187
4418,5,500,0.3,2e-4,96.9418850598159
4419,5,500,0.3,2e-4,162.900079786953
4420,5,500,0.3,2e-4,230.296890758459
4421,5,500,0.3,2e-4,212.39215527188
4422,5,500,0.3,2e-4,220.834735678976
4423,5,500,0.3,2e-4,81.5674557851991
4424,5,500,0.3,2e-4,57.6328222793243
4425,5,500,0.3,2e-4,182.820912573582
4426,5,500,0.3,2e-4,217.000401871922
4427,5,500,0.3,2e-4,71.6286962053116
4428,5,500,0.3,2e-4,235.188406351872
4429,5,500,0.3,0.0012,39.729006441001
4430,5,500,0.3,2e-4,50.7679324056855
4431,5,500,0.3,2e-4,54.3341053839273
4432,5,500,0.3,2e-4,124.171575787177
4433,5,500,0.3,2e-4,209.470349297203
4434,5,500,0.3,2e-4,204.79713629911
4435,5,500,0.3,2e-4,106.530023184372
4436,5,500,0.3,8e-4,42.8378335532369
4437,5,500,0.3,2e-4,54.4990151083223
4438,5,500,0.3,2e-4,71.6080178730075
4439,5,500,0.3,2e-4,154.975872778257
4440,5,500,0.3,2e-4,193.401059145906
4441,5,500,0.3,2e-4,225.522209475685
4442,5,500,0.3,2e-4,211.337844135657
4443,5,500,0.3,0.0182,30.7690736800581
4444,5,500,0.3,2e-4,81.8244233047063
4445,5,500,0.3,2e-4,222.959807870493
4446,5,500,0.3,2e-4,71.7893559479977
4447,5,500,0.3,0.1094,24.823631320305
4448,5,500,0.3,2e-4,203.36298186687
4449,5,500,0.3,2e-4,217.300135715318
4450,5,500,0.3,2e-4,228.187252268919
4451,5,500,0.3,2e-4,51.1608937321094
4452,5,500,0.3,2e-4,54.3089491543086
4453,5,500,0.3,2e-4,134.127556875049
4454,5,500,0.3,2e-4,210.398350618264
4455,5,500,0.3,0.001,39.2826265217615
4456,5,500,0.3,2e-4,202.32153466845
4457,5,500,0.3,2e-4,205.635127129454
4458,5,500,0.3,2e-4,71.676408793917
4459,5,500,0.3,2e-4,210.344358849252
4460,5,500,0.3,2e-4,221.829766829591
4461,5,500,0.3,2e-4,75.2804754418103
4462,5,500,0.3,2e-4,213.898518319018
4463,5,500,0.3,2e-4,129.307535282535
4464,5,500,0.3,2e-4,40.41492081669
4465,5,500,0.3,2e-4,195.545616195327
4466,5,500,0.3,2e-4,197.174637300786
4467,5,500,0.3,2e-4,213.3411021938
4468,5,500,0.3,2e-4,88.5002856308879
4469,5,500,0.3,2e-4,206.195483441214
4470,5,500,0.3,0.0012,38.6072342916995
4471,5,500,0.3,0.0638,26.4753436379297
4472,5,500,0.3,2e-4,235.972368288811
4473,5,500,0.3,2e-4,90.2606058000244
4474,5,500,0.3,2e-4,195.491925206747
4475,5,500,0.3,2e-4,181.480309230629
4476,5,500,0.3,2e-4,182.662527796948
4477,5,500,0.3,2e-4,211.78227425788
4478,5,500,0.3,2e-4,180.291776966565
4479,5,500,0.3,2e-4,88.6539769233909
4480,5,500,0.3,2e-4,82.5556886230199
4481,5,500,0.3,2e-4,217.590950081155
4482,5,500,0.3,2e-4,62.9645065549229
4483,5,500,0.3,2e-4,99.6256037642351
4484,5,500,0.3,2e-4,215.920048542435
4485,5,500,0.3,2e-4,205.051959403903
4486,5,500,0.3,2e-4,211.068025370048
4487,5,500,0.3,2e-4,225.452783977051
4488,5,500,0.3,6e-4,42.7413050403316
4489,5,500,0.3,2e-4,183.987862967391
4490,5,500,0.3,2e-4,199.94609680514
4491,5,500,0.3,2e-4,137.617404708588
4492,5,500,0.3,2e-4,155.777752643237
4493,5,500,0.3,2e-4,49.9638819612056
4494,5,500,0.3,2e-4,118.521163795979
4495,5,500,0.3,2e-4,87.5887194421997
4496,5,500,0.3,2e-4,225.391614407085
4497,5,500,0.3,2e-4,217.642123889
4498,5,500,0.3,2e-4,108.900595315104
4499,5,500,0.3,2e-4,223.188667633447
4500,5,500,0.3,2e-4,46.9627809270775
4501,5,500,0.3,2e-4,149.74946114331
4502,5,500,0.3,2e-4,50.3810222692938
4503,5,500,0.3,2e-4,49.6473958169668
4504,5,500,0.3,6e-4,39.7026658942354
4505,5,500,0.3,0.002,37.1789284903505
4506,5,500,0.3,2e-4,113.666724445237
4507,5,500,0.3,2e-4,195.547656864746
4508,5,500,0.3,2e-4,127.542787918576
4509,5,500,0.3,2e-4,71.1767670808366
4510,5,500,0.3,2e-4,213.275002370537
4511,5,500,0.3,2e-4,204.292206107579
4512,5,500,0.3,2e-4,58.2111725776869
4513,5,500,0.3,0.0136,31.6880655163115
4514,5,500,0.3,2e-4,200.589393206063
4515,5,500,0.3,2e-4,196.326308183349
4516,5,500,0.3,2e-4,59.1655319554646
4517,5,500,0.3,2e-4,54.298226777365
4518,5,500,0.3,2e-4,84.4228925132088
4519,5,500,0.3,2e-4,226.476506457499
4520,5,500,0.3,0.014,31.5131046143573
4521,5,500,0.3,2e-4,192.043853858268
4522,5,500,0.3,2e-4,206.43966696562
4523,5,500,0.3,2e-4,56.134396523918
4524,5,500,0.3,2e-4,111.562483559914
4525,5,500,0.3,2e-4,209.321159930958
4526,5,500,0.3,2e-4,72.6818522028848
4527,5,500,0.3,2e-4,49.6618919184038
4528,5,500,0.3,2e-4,218.851399885318
4529,5,500,0.3,2e-4,77.6720645281375
4530,5,500,0.3,2e-4,79.3485633077261
4531,5,500,0.3,2e-4,196.178525888062
4532,5,500,0.3,2e-4,94.5747995190727
4533,5,500,0.3,2e-4,95.2334445276613
4534,5,500,0.3,2e-4,214.562597292612
4535,5,500,0.3,2e-4,196.376732487728
4536,5,500,0.3,2e-4,172.91394044199
4537,5,500,0.3,0.1114,24.7793165205187
4538,5,500,0.3,2e-4,72.3037422516218
4539,5,500,0.3,2e-4,50.2319156249481
4540,5,500,0.3,2e-4,124.486546769129
4541,5,500,0.3,2e-4,71.7966716473199
4542,5,500,0.3,2e-4,231.734568840624
4543,5,500,0.3,2e-4,123.596856877314
4544,5,500,0.3,6e-4,40.7755036284682
4545,5,500,0.3,2e-4,187.728993998197
4546,5,500,0.3,2e-4,162.016164198307
4547,5,500,0.3,2e-4,217.381762434022
4548,5,500,0.3,2e-4,140.303462788663
4549,5,500,0.3,2e-4,206.245414132186
4550,5,500,0.3,4e-4,40.8162687631543
4551,5,500,0.3,0.0036,35.745666266646
4552,5,500,0.3,2e-4,153.433989682122
4553,5,500,0.3,2e-4,192.142531960771
4554,5,500,0.3,2e-4,218.131220047504
4555,5,500,0.3,2e-4,61.0233191624376
4556,5,500,0.3,2e-4,58.5491228422153
4557,5,500,0.3,2e-4,72.8749558159051
4558,5,500,0.3,2e-4,200.069667426261
4559,5,500,0.3,2e-4,208.382606482321
4560,5,500,0.3,2e-4,58.4272684886415
4561,5,500,0.3,2e-4,203.588649094813
4562,5,500,0.3,2e-4,158.937900636556
4563,5,500,0.3,2e-4,212.492094288419
4564,5,500,0.3,2e-4,171.025299805955
4565,5,500,0.3,2e-4,222.114005090904
4566,5,500,0.3,0.1196,24.0720908225888
4567,5,500,0.3,2e-4,138.104471340069
4568,5,500,0.3,2e-4,216.677244865782
4569,5,500,0.3,0.0024,38.3073439541638
4570,5,500,0.3,2e-4,205.60050942641
4571,5,500,0.3,2e-4,55.9812290608737
4572,5,500,0.3,0.0136,31.5708044580974
4573,5,500,0.3,2e-4,134.93555880579
4574,5,500,0.3,0.0018,40.9207279033598
4575,5,500,0.3,2e-4,113.571762043603
4576,5,500,0.3,2e-4,44.6808585612606
4577,5,500,0.3,0.0442,27.8835288567816
4578,5,500,0.3,2e-4,229.604600941217
4579,5,500,0.3,2e-4,165.460945125609
4580,5,500,0.3,2e-4,183.171174764651
4581,5,500,0.3,2e-4,51.5861334846007
4582,5,500,0.3,2e-4,217.11357790804
4583,5,500,0.3,2e-4,54.8626377886849
4584,5,500,0.3,0.0024,36.7441968367708
4585,5,500,0.3,2e-4,224.847809223166
4586,5,500,0.3,0.0038,34.9091381939423
4587,5,500,0.3,2e-4,228.927027961161
4588,5,500,0.3,2e-4,218.452930394575
4589,5,500,0.3,0.9384,12.1535097724814
4590,5,500,0.3,2e-4,180.607176474879
4591,5,500,0.3,8e-4,40.0914430194988
4592,5,500,0.3,2e-4,145.327097631282
4593,5,500,0.3,2e-4,154.396805921862
4594,5,500,0.3,2e-4,123.986084302219
4595,5,500,0.3,2e-4,191.871509937979
4596,5,500,0.3,2e-4,42.3778825583993
4597,5,500,0.3,2e-4,214.135990988146
4598,5,500,0.3,0.0292,29.1692372601944
4599,5,500,0.3,0.3708,19.6206018183963
4600,5,500,0.3,2e-4,47.9698387078676
4601,5,500,0.3,2e-4,156.781088663914
4602,5,500,0.3,2e-4,218.904068306533
4603,5,500,0.3,2e-4,200.129585272247
4604,5,500,0.3,2e-4,63.154978614174
4605,5,500,0.3,2e-4,167.159543500486
4606,5,500,0.3,2e-4,168.163455316103
4607,5,500,0.3,2e-4,189.724424039137
4608,5,500,0.3,2e-4,187.144253458569
4609,5,500,0.3,2e-4,229.926781435031
4610,5,500,0.3,2e-4,44.5994336619059
4611,5,500,0.3,2e-4,196.961855762729
4612,5,500,0.3,2e-4,94.5365045056346
4613,5,500,0.3,8e-4,40.081539956765
4614,5,500,0.3,0.0038,36.7921521910809
4615,5,500,0.3,2e-4,213.141184931584
4616,5,500,0.3,2e-4,175.962913922211
4617,5,500,0.3,0.0248,30.1571735402132
4618,5,500,0.3,2e-4,174.886795624856
4619,5,500,0.3,2e-4,71.0030083880633
4620,5,500,0.3,2e-4,44.9540320792371
4621,5,500,0.3,0.0028,36.659829549992
4622,5,500,0.3,2e-4,215.391903163634
4623,5,500,0.3,2e-4,76.0326916789017
4624,5,500,0.3,2e-4,195.601959968487
4625,5,500,0.3,6e-4,43.6129364540582
4626,5,500,0.3,2e-4,193.309501925176
4627,5,500,0.3,0.028,29.0327285631135
4628,5,500,0.3,2e-4,171.76022643393
4629,5,500,0.3,2e-4,72.5100171635174
4630,5,500,0.3,2e-4,205.783817974811
4631,5,500,0.3,2e-4,116.330795685094
4632,5,500,0.3,2e-4,215.347568818438
4633,5,500,0.3,0.0142,31.6529096792068
4634,5,500,0.3,2e-4,227.833213354233
4635,5,500,0.3,2e-4,209.388755348477
4636,5,500,0.3,2e-4,97.4592430958669
4637,5,500,0.3,2e-4,98.5816202097825
4638,5,500,0.3,2e-4,223.563522636245
4639,5,500,0.3,2e-4,72.6452800927489
4640,5,500,0.3,2e-4,41.5002016657018
4641,5,500,0.3,2e-4,216.674279218967
4642,5,500,0.3,2e-4,116.75928739264
4643,5,500,0.3,2e-4,180.852840579278
4644,5,500,0.3,0.1544,23.0616223676287
4645,5,500,0.3,0.0316,28.7272125012406
4646,5,500,0.3,2e-4,233.800623765871
4647,5,500,0.3,2e-4,211.508110903367
4648,5,500,0.3,2e-4,197.884797359137
4649,5,500,0.3,2e-4,210.957950219124
4650,5,500,0.3,2e-4,155.172030608666
4651,5,500,0.3,2e-4,202.800112854204
4652,5,500,0.3,2e-4,175.347088163385
4653,5,500,0.3,0.0044,34.6695897075415
4654,5,500,0.3,2e-4,177.684278348755
4655,5,500,0.3,2e-4,125.208828930183
4656,5,500,0.3,2e-4,210.292315345719
4657,5,500,0.3,2e-4,54.3375430741378
4658,5,500,0.3,2e-4,62.4160184556664
4659,5,500,0.3,2e-4,212.563354002703
4660,5,500,0.3,2e-4,145.701252477842
4661,5,500,0.3,2e-4,47.8714572755507
4662,5,500,0.3,2e-4,177.985443958061
4663,5,500,0.3,2e-4,54.5983472088219
4664,5,500,0.3,2e-4,216.503818656385
4665,5,500,0.3,2e-4,148.431071015045
4666,5,500,0.3,2e-4,130.325105748151
4667,5,500,0.3,0.0696,26.2445163660573
4668,5,500,0.3,2e-4,71.9736208126273
4669,5,500,0.3,2e-4,64.1680930166369
4670,5,500,0.3,2e-4,146.0906392156
4671,5,500,0.3,2e-4,69.0524069826443
4672,5,500,0.3,2e-4,208.686711205357
4673,5,500,0.3,2e-4,214.041254265088
4674,5,500,0.3,2e-4,208.535647042968
4675,5,500,0.3,2e-4,214.825242168817
4676,5,500,0.3,2e-4,62.7038254718722
4677,5,500,0.3,0.0032,37.2485487120942
4678,5,500,0.3,2e-4,180.277952193144
4679,5,500,0.3,4e-4,42.7868537875635
4680,5,500,0.3,4e-4,42.833294836069
4681,5,500,0.3,2e-4,203.040861162159
4682,5,500,0.3,2e-4,213.728529886497
4683,5,500,0.3,0.0082,33.3524130323616
4684,5,500,0.3,2e-4,197.98734064006
4685,5,500,0.3,2e-4,203.347273245862
4686,5,500,0.3,2e-4,187.788468955783
4687,5,500,0.3,2e-4,206.869499659044
4688,5,500,0.3,0.0186,30.6945840875187
4689,5,500,0.3,2e-4,195.794822440894
4690,5,500,0.3,2e-4,224.853739910881
4691,5,500,0.3,2e-4,205.552263699662
4692,5,500,0.3,2e-4,221.426783228761
4693,5,500,0.3,2e-4,115.704526327507
4694,5,500,0.3,2e-4,90.3473624966461
4695,5,500,0.3,2e-4,220.79177760667
4696,5,500,0.3,0.096,25.2305276646261
4697,5,500,0.3,2e-4,97.8435026883085
4698,5,500,0.3,2e-4,198.989880897913
4699,5,500,0.3,2e-4,120.882497467161
4700,5,500,0.3,2e-4,185.970593113546
4701,5,500,0.3,0.0024,35.7861996998504
4702,5,500,0.3,2e-4,76.2258084167297
4703,5,500,0.3,2e-4,119.305122990001
4704,5,500,0.3,2e-4,201.995716148124
4705,5,500,0.3,2e-4,193.64872909974
4706,5,500,0.3,2e-4,113.421161798832
4707,5,500,0.3,2e-4,142.806519482856
4708,5,500,0.3,2e-4,234.148497198497
4709,5,500,0.3,2e-4,136.189137595885
4710,5,500,0.3,2e-4,63.4891468619205
4711,5,500,0.3,2e-4,133.118760907785
4712,5,500,0.3,0.003,35.3994803148843
4713,5,500,0.3,2e-4,56.3757033392076
4714,5,500,0.3,2e-4,210.580113260561
4715,5,500,0.3,2e-4,48.3507648626568
4716,5,500,0.3,2e-4,49.5751408997132
4717,5,500,0.3,2e-4,125.361876093966
4718,5,500,0.3,2e-4,69.2302519411188
4719,5,500,0.3,2e-4,211.994282351062
4720,5,500,0.3,2e-4,63.8213834101388
4721,5,500,0.3,2e-4,221.28077322833
4722,5,500,0.3,2e-4,225.499173324671
4723,5,500,0.3,2e-4,231.001062099887
4724,5,500,0.3,2e-4,163.924165024201
4725,5,500,0.3,2e-4,58.5433275975578
4726,5,500,0.3,0.042,27.870458490569
4727,5,500,0.3,2e-4,198.375823484249
4728,5,500,0.3,0.0012,38.4286102944741
4729,5,500,0.3,0.0274,29.1047973894768
4730,5,500,0.3,2e-4,103.115599639678
4731,5,500,0.3,2e-4,208.987604602018
4732,5,500,0.3,2e-4,120.799038897089
4733,5,500,0.3,2e-4,219.950480691403
4734,5,500,0.3,0.0278,29.5741812552455
4735,5,500,0.3,2e-4,196.550886923569
4736,5,500,0.3,2e-4,192.328227752668
